Programming Language,Questionnaires,Difficulty,Average Difficulty
Java,How to retrieve the value of an element in an Array List if it is not null by using a for loop?,0.129,0.1367
Java,Minimum number of circles with radius r to cover n points,0.0976,0.1367
Java,What is the efficient way to compare two large datasets using java,0.1136,0.1367
Java,Custom Validator in Spring bootIs there a way to implement a custom validator for @Request Header and move the if-else  statement from controller?,0.2101,0.1367
Java,org.springframework.ws.soap.client.Soap Fault Client Exception when using Spring WS WebService Template Faced the following problem: I have a wsdl file for communicating my service and CRM via SOAP.,0.2706,0.1367
Java,Short.MAX_VALUE +1 error: incompatible types: possible lossy conversion from int to short,0.1584,0.1367
Java,JavaFX scaling does not resize the component in parent container,0.1285,0.1367
Java,How to make a sync call with Mono/FluxI have this part of code,0.0904,0.1367
Java,How to retrieve ongoing voice call codec in Android?,0.1008,0.1367
Java,Spark read csv - multiple S3 paths in Java I am trying to read multiple s3 directories (each directory will have multiple files in it) using spark's read csv method however I get error as s3 path has some illegal character's.,0.293,0.1367
Java,"how to extract all integers from an array of random characters and transfer them to the array, i do not know how to correctly write this code.",0.1961,0.1367
Java,How to call a SigV4 authroized API Gateway from Java Lambda,0.1032,0.1367
Java,How to mix and sort different dataseries on Stacked Bar Chart in JavaFX How do I mix and sort the 4 dataseries I added to the chart?,0.181,0.1367
Java,Class not found even though it is clearly visible in Web App LibrariesSimilar question exists but none of the answers helped.,0.1865,0.1367
Java,Java data storage in CSV I tried to writting my user input in java to csv file but i dont know how to my username and password in a cell,0.1834,0.1367
Java,Android: UsageStats returning 0 on get Total Time In Foreground() for certain apps,0.1409,0.1367
Java,How to retrieve data from fire base for if else condition in java,0.1036,0.1367
Java,Parallel multiplication of two square matrices,0.1364,0.1367
Java,Calling Get method dynamically based on name of property,0.1165,0.1367
Java,Retrieve last level directory name from path,0.1052,0.1367
Java,What would be the best approach to overwrite multiple Selenium Jupiter configuration parameters?,0.1794,0.1367
Java,"Invalid argument: 'handle' must be a string error for Microsoft Edge and how to add ""w3c: false"" capability?",0.1605,0.1367
Java,How to unit test methods that are using streams?,0.0877,0.1367
Java,Spring Boot not starting after upgrade,0.1001,0.1367
Java,Grouping phrases in a string in Java,0.0731,0.1367
Java,Integrating Camunda webapps in spring framework I setup Camunda in my Spring 3 project (Tomcat server) using this guide.,0.1841,0.1367
Java,ERR_CONNECTION_TIMED_OUT using Selenium and Cucumber in Azure I am running a selenium cucumber application.,0.1958,0.1367
Java,How can I set a Component focused whenever the JFrame is focused (e.g. by clicking or with Alt+Tab)?,0.1404,0.1367
Java,Fragment is auto scrolling to somewhere else | android studioFragment is auto scrolling to bottom.,0.1712,0.1367
Java,The use of a reference variable in this java code Why is the reference variable ‚Input inside‘ necessary?,0.1595,0.1367
Java,How do I replace spaces with \n in java?,0.0589,0.1367
Java,Is there any script for Automating Pop ups while downloading Files using Chrome Driver1. How to Download the files Multiple times using Chrome Driver in selenium...?,0.2332,0.1367
Java,"<attribute name=""org.eclipse.jst.component.dependency"" value=""/WEB-INF/lib""/> is getting overriden in .classpath file when project imported",0.2084,0.1367
Java,Spring Prototype scoped bean. Do I need to make fields in it as threadLocal?,0.1205,0.1367
Java,apache poi disable default footer for the first page I am trying to create a word document in which I will have no footer only in the first page and a footer for the rest of the pages.,0.2437,0.1367
Java,"How to write a BST to a text file I'm trying to write a binary Search tree to a text file in sorted order, my write method is in my BST class.",0.188,0.1367
Java,Humble Video take snapshot of given time,0.0891,0.1367
Java,Why does my MCreate Java Minecraft mod not compile?,0.0975,0.1367
Java,Returning hashmap keys in order of value in Java?,0.091,0.1367
Java,Notification Big Java Android I would like to make an expandable notification display.,0.1544,0.1367
Java,How do I cover all the edges of a graph with the minimum amount of nodes?,0.1046,0.1367
Java,Unable to concat mp4 files using ffmpeg I am using ffmpeg to combine two mp4 files without including their audio;,0.1684,0.1367
Java,"Vaadin 14 Combobox error: ""Server connection lost, trying to reconnect ...""In my application installed on a remote server (Integrator) there is a ComboBox that shows a list of 1334 items. When the user starts typing, the following error occurs: ""Server connection lost, trying to reconnect ..."". After some processing time, the list appears. How do I resolve this error message?",0.4635,0.1367
Java,java.lang.NoSuchMethodError: 'void org.springframework.transaction.annotation.AnnotationTransactionAttributeSource.<init>(boolean)',0.2939,0.1367
Java,"JButton not showing the Text in it This is my code I am Having Problem with the text in Jbutton, I'm new to Gui.",0.1513,0.1367
Java,Failed to execute goal org.apache.maven.plugins:maven-javadoc-plugin Java 16 with pattern matching I was playing around with new Java 16 features and when I wanted to build a local maven install I get this error:,0.2805,0.1367
Java,Removing whitespaces at the beginning of the string with Regex gives null Java I would like to get groups from a string that is loaded from txt file.,0.2059,0.1367
Java,Multi-document Properties and profiles in spring boot 2.4.0 or greater version,0.1285,0.1367
Java,How to write unit test for this log filter that uses wrappers,0.1004,0.1367
Java,"The operator < is undefined for the argument type(s) String, int ?",0.1105,0.1367
Java,Why does java allow for overriding methods with subclass return types but not subclass parameters?,0.166,0.1367
Java,How to return or get response value from Volley onResponse method?,0.1209,0.1367
Java,Obfuscating specific packages in a fat jar (maven project) with yGuard I'm trying to create an obfuscated fat jar for my tool.,0.179,0.1367
Java,"cascade deletion problem with eclipse link I cannot make the cascade delete work (using EclipseLink, JPA), when I delete a user, its passwords are not deleted. An exception is throwed warining me of a foreign key constraint violation.",0.3075,0.1367
Java,How to get Path variable in spring filter or java,0.0831,0.1367
Java,Spring boot WebSocket Stomp Client not receiving messages,0.1359,0.1367
Java,Android - File Not found exception permission denied for copied files,0.1391,0.1367
Java,Caused by: java.lang.UnsupportedClassVersionError in the gradle intellij plug-in I try to create IntelliJ plug-in build on Gradle.,0.1946,0.1367
Java,"403 Forbidden Error - Java , java.net.HttpURLConnection not working on aws-ec2 machine but works fine in local workstationtried with USER-AGENT property and also added all the headers as below to establish connection to a SSL url. 403 error code return back in server but working fine in local workstation.",0.3885,0.1367
Java,How to exit from Flutter after calling flutter activity from android?,0.1293,0.1367
Java,Eclipse Java - Application Event,0.1196,0.1367
Java,Multiple overlapping squares in Java How can we make multiple overlapping squares (of different lengths) with the same top left corner using a single method in Java?,0.2319,0.1367
Java,Java: interrupt accept method without close the server socket,0.1304,0.1367
Java,How to access Variable or function from one to other class java?,0.1064,0.1367
Java,Jackson version conflict with open api code generation,0.1251,0.1367
Java,MediaPlayer shows wrong durations for some MP3 files I'm developing an app that plays every verse of the Quran.,0.1646,0.1367
Java,How is it possible to fix this error in this circular linked list?,0.1043,0.1367
Java,Java spark using expr from column value,0.0851,0.1367
Java,Replacing an image once through timer,0.0955,0.1367
Java,Request processing failed; nested exception is java.lang.IllegalStateExceptionRequest processing failed; nested exception is java.lang.IllegalStateException: No primary or single public constructor found for interface javax.enterprise.inject.Model - and no default constructor found either,0.3879,0.1367
Java,Merge Kafka record Values from single stream I have a topic which receives JSON records with possible partial data.,0.1768,0.1367
Java,Working of this non-static method (being supposedly called without an object?),0.1397,0.1367
Java,How do I define and initialize a variable that generates random integers from 2 to 20 inclusive?,0.1488,0.1367
Java,Shared Element Transition with Material Motion?,0.1372,0.1367
Java,Create a random UUID and use it in two different Java methods,0.1004,0.1367
Java,How to enforce child class behavior/methods when the return types of these methods depends on the child class?,0.1671,0.1367
Java,creating a runnable JAR file _ missing VM arguments _ only runs with the IDE,0.1176,0.1367
Java,Gson streaming api not reading the whole document,0.1071,0.1367
Java,How to retrieve local object value using powermockito,0.1215,0.1367
Java,How to use this library it has only .java files in it,0.0773,0.1367
Java,Is it possible to disable eureka client level cache?,0.1008,0.1367
Java,Illegal Argument Exception in Java live speech recognizer using CMU Sphinx I have write the following java code in Intellij IDE.,0.192,0.1367
Java,Method tab Layout.setup With View Pager(viewPager) crashes app I recently update my code from android to andoidx.,0.1717,0.1367
Java,Tomcat does use driver configured on context.xmlI give support to a legacy Java Web Application(Struts + Jsp) that runs in a Tomcat 9.0.10.,0.1918,0.1367
Java,I try all solution but it does not work.,0.0614,0.1367
Java,Database for Android,0.0912,0.1367
Java,Multiple Spinner in a Recyclerview item I have a recycler view with 11-row data items.,0.1329,0.1367
Java,"How to display 0.05 as 0.0, 0.05 and 0.050 How to display 0.05 as 0.0, 0.05 and 0.050?",0.1065,0.1367
Java,Spring Webflux Websocket session management I've been trying to do a reactive Websocket using Spring Webflux.,0.176,0.1367
Java,sorting list of files by size is taking too much timesorting list of folders is working well but it's take too much time and makes the phone freezes until the method finish.,0.2333,0.1367
Java,"WebTest Client returning IllegalStateException: block()/blockFirst()/blockLast() are blocking, which is not supported in threadThe following function:",0.251,0.1367
